#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       35188     1.13928     1.10494 0.000371974
       35189     1.13682     1.10494 0.000371965
       35190     1.13434     1.10494 0.000371955
       35191     1.13184     1.10494 0.000371945
       35192     1.12934     1.10494 0.000371935
       35193     1.12683     1.10494 0.000371925
       35194     1.12432     1.10494 0.000371915
       35195     1.12181     1.10494 0.000371905
       35196      1.1193     1.10495 0.000371895
       35197      1.1168     1.10495 0.000371884
       35198     1.11432     1.10495 0.000371874
       35199     1.11184     1.10495 0.000371863
       35200     1.10939     1.10495 0.000371853
       35201     1.10696     1.10495 0.000371842
       35202     1.10455     1.10495 0.000371831
       35203     1.10218     1.10495 0.000371821
       35204     1.09983     1.10495  0.00037181
       35205     1.09753     1.10495   0.0003718
       35206     1.09526     1.10495 0.000371789
       35207     1.09303     1.10494 0.000371779
       35208     1.09085     1.10494 0.000371769
       35209     1.08871     1.10494 0.000371758
       35210     1.08662     1.10494 0.000371748
       35211     1.08459     1.10494 0.000371738
       35212      1.0826     1.10494 0.000371728
       35213     1.08067     1.10494 0.000371718
       35214      1.0788     1.10494 0.000371708
       35215     1.07698     1.10494 0.000371699
       35216     1.07522     1.10494 0.000371689
       35217     1.07351     1.10494  0.00037168
       35218     1.07186     1.10494  0.00037167
       35219     1.07026     1.10494 0.000371661
       35220     1.06872     1.10494 0.000371652
       35221     1.06723     1.10493 0.000371643
       35222      1.0658     1.10493 0.000371634
       35223     1.06442     1.10493 0.000371625
       35224     1.06308     1.10493 0.000371616
       35225      1.0618     1.10493 0.000371608
       35226     1.06056     1.10493   0.0003716
       35227     1.05936     1.10493 0.000371591
       35228      1.0582     1.10493 0.000371583
       35229     1.05708     1.10492 0.000371575
       35230       1.056     1.10492 0.000371567
       35231     1.05495     1.10492 0.000371559
       35232     1.05392     1.10492 0.000371551
       35233     1.05293     1.10492 0.000371544
       35234     1.05196     1.10492 0.000371536
       35235     1.05101     1.10492 0.000371529
       35236     1.05008     1.10491 0.000371522
       35237     1.04917     1.10491 0.000371515
       35238     1.04828     1.10491 0.000371507
       35239      1.0474     1.10491   0.0003715
       35240     1.04652     1.10491 0.000371494
       35241     1.04566     1.10491 0.000371487
       35242     1.04481      1.1049  0.00037148
       35243     1.04396      1.1049 0.000371474
       35244     1.04312      1.1049 0.000371467
       35245     1.04229      1.1049 0.000371461
       35246     1.04146      1.1049 0.000371455
       35247     1.04063      1.1049 0.000371449
       35248     1.03981     1.10489 0.000371443
       35249     1.03899     1.10489 0.000371437
       35250     1.03818     1.10489 0.000371431
       35251     1.03737     1.10489 0.000371426
       35252     1.03657     1.10489  0.00037142
       35253     1.03577     1.10488 0.000371415
       35254     1.03499     1.10488  0.00037141
       35255     1.03421     1.10488 0.000371405
       35256     1.03345     1.10488   0.0003714
       35257     1.03269     1.10488 0.000371395
       35258     1.03196     1.10487  0.00037139
       35259     1.03124     1.10487 0.000371385
       35260     1.03054     1.10487 0.000371381
       35261     1.02986     1.10487 0.000371376
       35262     1.02921     1.10487 0.000371372
       35263     1.02859     1.10486 0.000371368
       35264     1.02799     1.10486 0.000371363
       35265     1.02743     1.10486 0.000371359
       35266      1.0269     1.10486 0.000371355
       35267     1.02642     1.10485 0.000371352
       35268     1.02597     1.10485 0.000371348
       35269     1.02556     1.10485 0.000371344
       35270      1.0252     1.10485  0.00037134
       35271     1.02489     1.10485 0.000371337
       35272     1.02463     1.10484 0.000371333
       35273     1.02442     1.10484  0.00037133
       35274     1.02427     1.10484 0.000371326
       35275     1.02417     1.10484 0.000371323
       35276     1.02413     1.10483 0.000371319
       35277     1.02416     1.10483 0.000371316
       35278     1.02424     1.10483 0.000371312
       35279     1.02439     1.10483 0.000371309
       35280      1.0246     1.10482 0.000371305
       35281     1.02487     1.10482 0.000371302
       35282     1.02521     1.10482 0.000371298
       35283     1.02561     1.10482 0.000371294
       35284     1.02607     1.10482  0.00037129
       35285      1.0266     1.10481 0.000371286
       35286     1.02719     1.10481 0.000371282
       35287     1.02784     1.10481 0.000371278
       35288     1.02856     1.10481 0.000371274
       35289     1.02932      1.1048  0.00037127
       35290     1.03015      1.1048 0.000371265
       35291     1.03102      1.1048 0.000371261
       35292     1.03195      1.1048 0.000371256
       35293     1.03293      1.1048 0.000371251
       35294     1.03395     1.10479 0.000371246
       35295     1.03501     1.10479 0.000371241
       35296      1.0361     1.10479 0.000371235
       35297     1.03724     1.10479  0.00037123
       35298      1.0384     1.10479 0.000371224
       35299     1.03959     1.10479 0.000371218
       35300     1.04081     1.10478 0.000371212
       35301     1.04204     1.10478 0.000371206
       35302     1.04329     1.10478 0.000371199
       35303     1.04455     1.10478 0.000371193
       35304     1.04582     1.10478 0.000371186
       35305      1.0471     1.10477 0.000371179
       35306     1.04837     1.10477 0.000371172
       35307     1.04964     1.10477 0.000371165
       35308      1.0509     1.10477 0.000371157
       35309     1.05216     1.10477  0.00037115
       35310     1.05339     1.10477 0.000371142
       35311     1.05462     1.10477 0.000371134
       35312     1.05582     1.10476 0.000371126
       35313       1.057     1.10476 0.000371118
       35314     1.05815     1.10476  0.00037111
       35315     1.05928     1.10476 0.000371102
       35316     1.06038     1.10476 0.000371093
       35317     1.06144     1.10476 0.000371085
       35318     1.06247     1.10476 0.000371076
       35319     1.06347     1.10476 0.000371068
       35320     1.06442     1.10475 0.000371059
       35321     1.06534     1.10475  0.00037105
       35322     1.06622     1.10475 0.000371041
       35323     1.06707     1.10475 0.000371032
       35324     1.06787     1.10475 0.000371023
       35325     1.06863     1.10475 0.000371014
       35326     1.06935     1.10475 0.000371005
       35327     1.07003     1.10475 0.000370996
       35328     1.07067     1.10475 0.000370987
       35329     1.07127     1.10475 0.000370977
       35330     1.07184     1.10474 0.000370968
       35331     1.07237     1.10474 0.000370959
       35332     1.07286     1.10474 0.000370949
       35333     1.07332     1.10474  0.00037094
       35334     1.07375     1.10474  0.00037093
       35335     1.07415     1.10474 0.000370921
       35336     1.07452     1.10474 0.000370911
       35337     1.07486     1.10474 0.000370902
       35338     1.07518     1.10474 0.000370892
       35339     1.07547     1.10474 0.000370883
       35340     1.07575     1.10474 0.000370873
       35341       1.076     1.10473 0.000370863
       35342     1.07625     1.10473 0.000370854
       35343     1.07648     1.10473 0.000370844
       35344      1.0767     1.10473 0.000370835
       35345     1.07692     1.10473 0.000370825
       35346     1.07713     1.10473 0.000370815
       35347     1.07733     1.10473 0.000370805
       35348     1.07754     1.10473 0.000370796
       35349     1.07775     1.10473 0.000370786
       35350     1.07797     1.10473 0.000370776
       35351     1.07819     1.10473 0.000370767
       35352     1.07842     1.10473 0.000370757
       35353     1.07866     1.10473 0.000370747
       35354     1.07891     1.10472 0.000370737
       35355     1.07918     1.10472 0.000370728
       35356     1.07946     1.10472 0.000370718
       35357     1.07976     1.10472 0.000370708
       35358     1.08007     1.10472 0.000370698
       35359      1.0804     1.10472 0.000370688
       35360     1.08075     1.10472 0.000370678
       35361     1.08112     1.10472 0.000370669
       35362     1.08151     1.10472 0.000370659
       35363     1.08192     1.10472 0.000370649
       35364     1.08234     1.10472 0.000370639
       35365     1.08278     1.10472 0.000370629
       35366     1.08325     1.10472 0.000370619
       35367     1.08373     1.10472 0.000370609
       35368     1.08422     1.10472 0.000370599
       35369     1.08473     1.10471 0.000370589
       35370     1.08526     1.10471 0.000370579
       35371      1.0858     1.10471 0.000370569
       35372     1.08635     1.10471 0.000370559
       35373     1.08692     1.10471 0.000370548
       35374     1.08749     1.10471 0.000370538
       35375     1.08808     1.10471 0.000370528
       35376     1.08867     1.10471 0.000370518
       35377     1.08927     1.10471 0.000370508
       35378     1.08988     1.10471 0.000370497
       35379     1.09049     1.10471 0.000370487
       35380     1.09111     1.10471 0.000370477
       35381     1.09172     1.10471 0.000370467
       35382     1.09234     1.10471 0.000370456
       35383     1.09297     1.10471 0.000370446
       35384     1.09359     1.10471 0.000370436
       35385     1.09421     1.10471 0.000370425
       35386     1.09483     1.10471 0.000370415
       35387     1.09545     1.10471 0.000370405
       35388     1.09607     1.10471 0.000370394
       35389     1.09668     1.10471 0.000370384
       35390      1.0973     1.10471 0.000370373
       35391     1.09791     1.10471 0.000370363
       35392     1.09852     1.10471 0.000370353
       35393     1.09913     1.10471 0.000370342
       35394     1.09974     1.10471 0.000370332
       35395     1.10035     1.10471 0.000370321
       35396     1.10095     1.10471 0.000370311
       35397     1.10156     1.10471   0.0003703
       35398     1.10217     1.10471  0.00037029
       35399     1.10278     1.10471 0.000370279
       35400     1.10339     1.10471 0.000370269
       35401       1.104     1.10471 0.000370258
       35402     1.10462     1.10471 0.000370248
       35403     1.10524     1.10471 0.000370238
       35404     1.10587     1.10471 0.000370227
       35405     1.10651     1.10471 0.000370217
       35406     1.10715     1.10471 0.000370206
       35407      1.1078     1.10471 0.000370196
